Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Product ID,Product Name,Sales,Shipping Days,Order Year,Category_Furniture,Category_Office Supplies,Category_Technology,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
7412,CA-2018-121125,2018-05-30,2018-06-03,MG-17890,Michael Granlund,United States,Tigard,Oregon,97224.0,TEC-PH-10001619,LG G3,-0.11805730910301585,0.022221783235419408,2018,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7413,CA-2018-121125,2018-05-30,2018-06-03,MG-17890,Michael Granlund,United States,Tigard,Oregon,97224.0,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,-0.3118462385873943,0.022221783235419408,2018,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7414,CA-2018-121125,2018-05-30,2018-06-03,MG-17890,Michael Granlund,United States,Tigard,Oregon,97224.0,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,-0.3465850011624647,0.022221783235419408,2018,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7415,US-2017-114013,2017-03-13,2017-03-15,SC-20770,Stewart Carmichael,United States,Philadelphia,Pennsylvania,19134.0,FUR-CH-10004287,SAFCO Arco Folding Chair,0.24881262156851056,-1.1209460682454717,2017,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7416,US-2017-114013,2017-03-13,2017-03-15,SC-20770,Stewart Carmichael,United States,Philadelphia,Pennsylvania,19134.0,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,0.2380884170249386,-1.1209460682454717,2017,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7417,US-2017-114013,2017-03-13,2017-03-15,SC-20770,Stewart Carmichael,United States,Philadelphia,Pennsylvania,19134.0,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,0.49334682725474893,-1.1209460682454717,2017,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7418,US-2017-114013,2017-03-13,2017-03-15,SC-20770,Stewart Carmichael,United States,Philadelphia,Pennsylvania,19134.0,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",-0.3024625596117689,-1.1209460682454717,2017,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7419,US-2017-114013,2017-03-13,2017-03-15,SC-20770,Stewart Carmichael,United States,Philadelphia,Pennsylvania,19134.0,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,-0.2854554394003335,-1.1209460682454717,2017,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7420,US-2017-114013,2017-03-13,2017-03-15,SC-20770,Stewart Carmichael,United States,Philadelphia,Pennsylvania,19134.0,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",0.5135345039625144,-1.1209460682454717,2017,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7421,US-2017-114013,2017-03-13,2017-03-15,SC-20770,Stewart Carmichael,United States,Philadelphia,Pennsylvania,19134.0,OFF-BI-10002353,GBC VeloBind Cover Sets,-0.3313157765980457,-1.1209460682454717,2017,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7422,US-2017-114013,2017-03-13,2017-03-15,SC-20770,Stewart Carmichael,United States,Philadelphia,Pennsylvania,19134.0,OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,-0.16706947724917362,-1.1209460682454717,2017,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7423,US-2017-114013,2017-03-13,2017-03-15,SC-20770,Stewart Carmichael,United States,Philadelphia,Pennsylvania,19134.0,TEC-MA-10001148,Okidata MB491 Multifunction Printer,0.34842643817710556,-1.1209460682454717,2017,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7424,CA-2018-135069,2018-04-10,2018-04-14,BS-11755,Bruce Stewart,United States,Philadelphia,Pennsylvania,19143.0,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,-0.05691657629448507,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7425,CA-2018-135069,2018-04-10,2018-04-14,BS-11755,Bruce Stewart,United States,Philadelphia,Pennsylvania,19143.0,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",-0.3097524653193636,0.022221783235419408,2018,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7426,CA-2017-101693,2017-06-25,2017-06-27,LC-17140,Logan Currie,United States,Houston,Texas,77070.0,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",-0.23223497848908656,-1.1209460682454717,2017,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7427,CA-2017-101693,2017-06-25,2017-06-27,LC-17140,Logan Currie,United States,Houston,Texas,77070.0,FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,-0.31607208585396845,-1.1209460682454717,2017,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7428,US-2015-164763,2015-03-17,2015-03-21,MH-17440,Mark Haberlin,United States,Jackson,Mississippi,39212.0,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",-0.35003525863615553,0.022221783235419408,2015,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7429,US-2015-164763,2015-03-17,2015-03-21,MH-17440,Mark Haberlin,United States,Jackson,Mississippi,39212.0,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",-0.31969788834250945,0.022221783235419408,2015,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7430,US-2015-164763,2015-03-17,2015-03-21,MH-17440,Mark Haberlin,United States,Jackson,Mississippi,39212.0,OFF-PA-10003349,Xerox 1957,-0.34759358706596727,0.022221783235419408,2015,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7431,US-2015-164763,2015-03-17,2015-03-21,MH-17440,Mark Haberlin,United States,Jackson,Mississippi,39212.0,OFF-PA-10003063,EcoTones Memo Sheets,-0.34274216120101814,0.022221783235419408,2015,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7432,US-2015-164763,2015-03-17,2015-03-21,MH-17440,Mark Haberlin,United States,Jackson,Mississippi,39212.0,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,-0.3161391121323658,0.022221783235419408,2015,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7433,CA-2015-161249,2015-08-09,2015-08-13,RD-19720,Roger Demir,United States,Phoenix,Arizona,85023.0,OFF-FA-10004838,"Super Bands, 12/Pack",-0.3611520456674832,0.022221783235419408,2015,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7434,CA-2015-161249,2015-08-09,2015-08-13,RD-19720,Roger Demir,United States,Phoenix,Arizona,85023.0,OFF-BI-10001097,Avery Hole Reinforcements,-0.3533626345994513,0.022221783235419408,2015,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7435,CA-2016-148180,2016-07-26,2016-07-31,BP-11095,Bart Pistole,United States,Oxnard,California,93030.0,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",-0.35368340321749564,0.5938057089758649,2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7436,CA-2016-148180,2016-07-26,2016-07-31,BP-11095,Bart Pistole,United States,Oxnard,California,93030.0,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,-0.3313540773285584,0.5938057089758649,2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7437,CA-2016-148180,2016-07-26,2016-07-31,BP-11095,Bart Pistole,United States,Oxnard,California,93030.0,OFF-AR-10002067,Newell 334,-0.2099662954234612,0.5938057089758649,2016,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7438,CA-2015-165568,2015-02-15,2015-02-19,BF-11020,Barry Französisch,United States,Seattle,Washington,98105.0,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,-0.33418833138650245,0.022221783235419408,2015,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7439,CA-2016-145457,2016-03-24,2016-03-27,CP-12085,Cathy Prescott,United States,Covington,Washington,98042.0,FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",-0.29342997066584375,-0.5493621425050261,2016,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7440,US-2018-163657,2018-09-02,2018-09-06,JL-15235,Janet Lee,United States,Los Angeles,California,90049.0,OFF-BI-10000138,Acco Translucent Poly Ring Binders,-0.33840141174290567,0.022221783235419408,2018,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7441,US-2018-163657,2018-09-02,2018-09-06,JL-15235,Janet Lee,United States,Los Angeles,California,90049.0,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,0.00919048457053312,0.022221783235419408,2018,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7442,CA-2016-120446,2016-11-16,2016-11-18,JG-15805,John Grady,United States,San Diego,California,92105.0,OFF-LA-10003148,Avery 51,-0.33811415626406,-1.1209460682454717,2016,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7443,CA-2015-109932,2015-12-09,2015-12-11,VP-21760,Victoria Pisteka,United States,Brownsville,Texas,78521.0,OFF-PA-10001804,Xerox 195,-0.3512193895545083,-1.1209460682454717,2015,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7444,CA-2015-109932,2015-12-09,2015-12-11,VP-21760,Victoria Pisteka,United States,Brownsville,Texas,78521.0,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",0.010096935192668383,-1.1209460682454717,2015,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7445,CA-2018-127474,2018-02-03,2018-02-07,RD-19810,Ross DeVincentis,United States,Chicago,Illinois,60610.0,OFF-PA-10001166,Xerox 2,-0.3600030237521005,0.022221783235419408,2018,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7446,CA-2018-127474,2018-02-03,2018-02-07,RD-19810,Ross DeVincentis,United States,Chicago,Illinois,60610.0,OFF-PA-10001033,Xerox 1893,-0.26361285196166256,0.022221783235419408,2018,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7447,CA-2018-127474,2018-02-03,2018-02-07,RD-19810,Ross DeVincentis,United States,Chicago,Illinois,60610.0,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,-0.33284780581855594,0.022221783235419408,2018,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7448,CA-2018-127474,2018-02-03,2018-02-07,RD-19810,Ross DeVincentis,United States,Chicago,Illinois,60610.0,OFF-PA-10000418,Xerox 189,0.3010292841675689,0.022221783235419408,2018,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7449,CA-2018-115448,2018-11-11,2018-11-14,MH-18025,Michelle Huthwaite,United States,Knoxville,Tennessee,37918.0,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",-0.22637177499309208,-0.5493621425050261,2018,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7450,CA-2018-105669,2018-09-17,2018-09-22,SJ-20125,Sanjit Jacobs,United States,Houston,Texas,77036.0,OFF-AR-10000390,Newell Chalk Holder,-0.3524577798410874,0.5938057089758649,2018,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7451,CA-2018-105669,2018-09-17,2018-09-22,SJ-20125,Sanjit Jacobs,United States,Houston,Texas,77036.0,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",0.13989491917285843,0.5938057089758649,2018,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7452,CA-2018-105669,2018-09-17,2018-09-22,SJ-20125,Sanjit Jacobs,United States,Houston,Texas,77036.0,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,-0.35901997166893973,0.5938057089758649,2018,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7453,CA-2018-105669,2018-09-17,2018-09-22,SJ-20125,Sanjit Jacobs,United States,Houston,Texas,77036.0,TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,1.8910841114046673,0.5938057089758649,2018,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7454,CA-2018-134796,2018-06-25,2018-07-01,FM-14380,Fred McMath,United States,Bolingbrook,Illinois,60440.0,TEC-PH-10003505,Geemarc AmpliPOWER60,-0.13132212877060062,1.1653896347163104,2018,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7455,CA-2017-137743,2017-07-30,2017-08-04,KH-16360,Katherine Hughes,United States,Chicago,Illinois,60623.0,OFF-LA-10003663,Avery 498,-0.3535174333852737,0.5938057089758649,2017,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7456,CA-2017-137743,2017-07-30,2017-08-04,KH-16360,Katherine Hughes,United States,Chicago,Illinois,60623.0,OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,1.2860347045844773,0.5938057089758649,2017,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7457,CA-2016-137974,2016-04-16,2016-04-18,LL-16840,Lauren Leatherbury,United States,Waynesboro,Virginia,22980.0,TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,0.5407918571774264,-1.1209460682454717,2016,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7458,CA-2016-137974,2016-04-16,2016-04-18,LL-16840,Lauren Leatherbury,United States,Waynesboro,Virginia,22980.0,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,-0.35368978667258105,-1.1209460682454717,2016,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7459,CA-2016-137974,2016-04-16,2016-04-18,LL-16840,Lauren Leatherbury,United States,Waynesboro,Virginia,22980.0,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,1.5417495318528978,-1.1209460682454717,2016,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7460,CA-2016-137974,2016-04-16,2016-04-18,LL-16840,Lauren Leatherbury,United States,Waynesboro,Virginia,22980.0,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,0.4667756954615239,-1.1209460682454717,2016,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7461,US-2016-136987,2016-04-11,2016-04-14,AR-10540,Andy Reiter,United States,Los Angeles,California,90004.0,TEC-CO-10001943,Canon PC-428 Personal Copier,0.6530257644899747,-0.5493621425050261,2016,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7462,US-2016-136987,2016-04-11,2016-04-14,AR-10540,Andy Reiter,United States,Los Angeles,California,90004.0,OFF-PA-10003127,Easy-staple paper,-0.2840782089656456,-0.5493621425050261,2016,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7463,CA-2016-138485,2016-02-27,2016-03-01,NP-18670,Nora Paige,United States,Seattle,Washington,98105.0,TEC-AC-10002076,Microsoft Natural Keyboard Elite,0.4917669221210977,-0.5493621425050261,2016,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7464,CA-2017-103709,2017-09-08,2017-09-15,LP-17095,Liz Preis,United States,Visalia,California,93277.0,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",-0.3445295286249468,1.736973560456756,2017,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7465,CA-2017-103709,2017-09-08,2017-09-15,LP-17095,Liz Preis,United States,Visalia,California,93277.0,OFF-PA-10004610,Xerox 1900,-0.31363360601132295,1.736973560456756,2017,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7466,CA-2017-103709,2017-09-08,2017-09-15,LP-17095,Liz Preis,United States,Visalia,California,93277.0,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",0.04942540197418416,1.736973560456756,2017,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7467,CA-2017-138282,2017-05-19,2017-05-23,AH-10690,Anna Häberlin,United States,Los Angeles,California,90008.0,OFF-AP-10001366,Staple holder,-0.2280953078661661,0.022221783235419408,2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7468,CA-2018-148985,2018-11-11,2018-11-15,TB-21190,Thomas Brumley,United States,Los Angeles,California,90045.0,FUR-FU-10001424,Dax Clear Box Frame,-0.31254841864679483,0.022221783235419408,2018,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7469,CA-2015-138100,2015-09-15,2015-09-20,AA-10315,Alex Avila,United States,New York City,New York,10011.0,OFF-PA-10000349,Easy-staple paper,-0.3444337767986649,0.5938057089758649,2015,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7470,CA-2015-138100,2015-09-15,2015-09-20,AA-10315,Alex Avila,United States,New York City,New York,10011.0,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",-0.3450402050317835,0.5938057089758649,2015,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7471,CA-2016-100734,2016-09-15,2016-09-20,AC-10615,Ann Chong,United States,Philadelphia,Pennsylvania,19143.0,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,-0.3625691726964552,0.5938057089758649,2016,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7472,CA-2016-100734,2016-09-15,2016-09-20,AC-10615,Ann Chong,United States,Philadelphia,Pennsylvania,19143.0,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",-0.13339036821828948,0.5938057089758649,2016,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7473,CA-2017-139997,2017-07-01,2017-07-03,EM-14140,Eugene Moren,United States,Lehi,Utah,84043.0,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,2.0254398823158755,-1.1209460682454717,2017,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7474,CA-2017-109652,2017-04-10,2017-04-15,QJ-19255,Quincy Jones,United States,Chicago,Illinois,60653.0,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",-0.34662330189297746,0.5938057089758649,2017,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7475,CA-2015-167199,2015-01-06,2015-01-10,ME-17320,Maria Etezadi,United States,Henderson,Kentucky,42420.0,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,3.7391901104714647,0.022221783235419408,2015,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7476,CA-2015-167199,2015-01-06,2015-01-10,ME-17320,Maria Etezadi,United States,Henderson,Kentucky,42420.0,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,0.6051690017142852,0.022221783235419408,2015,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7477,CA-2015-167199,2015-01-06,2015-01-10,ME-17320,Maria Etezadi,United States,Henderson,Kentucky,42420.0,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,-0.3595306480757765,0.022221783235419408,2015,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7478,CA-2015-167199,2015-01-06,2015-01-10,ME-17320,Maria Etezadi,United States,Henderson,Kentucky,42420.0,TEC-PH-10004977,GE 30524EE4,0.25727069955674436,0.022221783235419408,2015,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7479,CA-2015-167199,2015-01-06,2015-01-10,ME-17320,Maria Etezadi,United States,Henderson,Kentucky,42420.0,TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,0.8381331950581284,0.022221783235419408,2015,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7480,CA-2015-167199,2015-01-06,2015-01-10,ME-17320,Maria Etezadi,United States,Henderson,Kentucky,42420.0,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",-0.31861270097798133,0.022221783235419408,2015,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7481,CA-2015-167199,2015-01-06,2015-01-10,ME-17320,Maria Etezadi,United States,Henderson,Kentucky,42420.0,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,-0.35783903247812976,0.022221783235419408,2015,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7482,CA-2017-124583,2017-09-01,2017-09-03,LB-16795,Laurel Beltran,United States,Huntington Beach,California,92646.0,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,-0.347880842544813,-1.1209460682454717,2017,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7483,CA-2015-113964,2015-09-23,2015-09-30,JP-16135,Julie Prescott,United States,New York City,New York,10011.0,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,-0.33880995286837506,1.736973560456756,2015,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7484,CA-2015-129938,2015-12-15,2015-12-17,EB-13705,Ed Braxton,United States,Philadelphia,Pennsylvania,19140.0,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",0.3431632794591442,-1.1209460682454717,2015,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7485,CA-2018-135111,2018-12-28,2019-01-02,CS-12400,Christopher Schild,United States,Fargo,North Dakota,58103.0,OFF-AR-10004707,Staples in misc. colors,-0.3643182393898711,0.5938057089758649,2018,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7486,CA-2018-135111,2018-12-28,2019-01-02,CS-12400,Christopher Schild,United States,Fargo,North Dakota,58103.0,OFF-BI-10004040,Wilson Jones Impact Binders,-0.3269431098645059,0.5938057089758649,2018,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7487,US-2016-134558,2016-12-19,2016-12-24,PM-19135,Peter McVee,United States,Dover,New Hampshire,3820.0,OFF-PA-10001184,Xerox 1903,-0.32055965477904647,0.5938057089758649,2016,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7488,US-2016-134558,2016-12-19,2016-12-24,PM-19135,Peter McVee,United States,Dover,New Hampshire,3820.0,TEC-AC-10004145,Logitech diNovo Edge Keyboard,3.2222738762886705,0.5938057089758649,2016,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7489,US-2016-134558,2016-12-19,2016-12-24,PM-19135,Peter McVee,United States,Dover,New Hampshire,3820.0,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,1.312430291362852,0.5938057089758649,2016,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
